ID,Fecha Registro,Tipo Registro,Estado Negocio,Estado Renovación,Estado Prospecto,Estado Traspaso,Estado Inclusión,Tipo Materia,Seguro,Cot Aceptada,Póliza,Modifica Materia?,Comisión?,Contratante,Pagador,Cliente,Producto,Ejecutivo,Moneda,UF Prima Afecta,UF Prima Exenta,CLP Prima Afecta,CLP Prima Exenta,USD Prima Afecta,USD Prima Exenta,% Comisión Afecta,% Comisión Exenta,Forma de Pago,N° Cuotas,Valor Cuota,Tipo Inspección,N° Inspección,I Vigencia,Condiciones,Archivos,Comentarios,Fin Gestión,Traspaso Info 1,Traspaso Info 2
Ren0007,24/8/2023,Renovación,,Renovado,,,,Individual,Seg0028,,Pol0016,FALSE,TRUE,rut0083,rut0083,Cli0059,,,UF,,,,,,,8.00%,0.00%,Directa,,,,,,Portal,,,3/9/2023,,
Ren0008,26/8/2023,Renovación,,Renovado,,,,Individual,Seg0028,,Pol0017,FALSE,TRUE,rut0069,rut0069,Cli0048,,,UF,,,,,,,7.50%,0.00%,Directa,,,,,,Portal,,,5/9/2023,,
Neg0041,31/8/2023,Negocio,Aceptado,,,,,Individual,Seg0028,Cot0041,,FALSE,TRUE,rut0181,rut0181,Cli0112,,,UF,,,,,,,16.00%,0.00%,Directa,,,Autoinspección,,,,,,10/9/2023,,
Ren0009,2/9/2023,Renovación,,Renovado,,,,Individual,Seg0028,,Pol0018,FALSE,TRUE,rut0174,rut0174,Cli0117,,,UF,,,,,,,14.00%,0.00%,Directa,,,,,,https://segurosaegis.sharepoint.com/:b:/s/SegurosAegis/Ecp0RNxiVZtEobGv5a5WwGwBuEVcc6h2rw7jixjsDEBACw?e=ImOcTZ,,,12/9/2023,,
Ren0010,10/9/2023,Renovación,,No Renovado,,,,Individual,,,Pol0019,FALSE,TRUE,rut0035,rut0035,Cli0028,,,UF,,,,,,,,,Directa,,,,,,Portal,,,20/9/2023,,
Pol0126,12/9/2023,Traspaso,,,,Ok,,Individual,Seg0014,,,FALSE,FALSE,rut0070,rut0070,Cli0049,,,UF,,,,,,,20.15%,0.00%,Directa,,,,,,,,,22/9/2023,,
Ren0011,14/9/2023,Renovación,,Renovado,,,,Individual,Seg0028,,Pol0020,FALSE,TRUE,rut0102,rut0102,Cli0070,,,UF,,,,,,,9.60%,0.00%,Directa,,,,,,Portal,,,24/9/2023,,
Neg0035,20/9/2023,Negocio,Aceptado,,,,,Individual,Seg0028,Cot0035,,FALSE,TRUE,rut0079,rut0079,Cli0056,,,UF,,,,,,,16.00%,0.00%,Directa,,,Autoinspección,,,,,,30/9/2023,,
Pol0129,27/9/2023,Traspaso,,,,Ok,,Individual,Seg0028,,,FALSE,FALSE,rut0158,rut0158,Cli0110,,,UF,,,,,,,11.50%,0.00%,PAT,,,,,,,,,7/10/2023,,
Neg0045,3/10/2023,Negocio,Aceptado,,,,,Individual,Seg0028,Cot0045,,FALSE,TRUE,rut0056,rut0056,Cli0040,,,UF,,,,,,,16.00%,0.00%,Directa,,,Autoinspección,,,,,,13/10/2023,,
Neg0046,3/10/2023,Negocio,Aceptado,,,,,Individual,Seg0028,Cot0046,,FALSE,TRUE,rut0173,rut0173,Cli0117,,,UF,,,,,,,15.00%,0.00%,Directa,,,Autoinspección,1715674,,,,,13/10/2023,,
Neg0047,11/10/2023,Negocio,Aceptado,,,,,Individual,Seg0028,Cot0047,,FALSE,TRUE,rut0057,rut0057,Cli0040,,,UF,,,,,,,12.00%,0.00%,Directa,,,Autoinspección,,,,,,21/10/2023,,
Neg0048,11/10/2023,Negocio,Aceptado,,,,,Individual,Seg0028,Cot0048,,FALSE,TRUE,rut0057,rut0057,Cli0040,,,UF,,,,,,,12.00%,0.00%,Directa,,,Autoinspección,,,,,,21/10/2023,,
Pol0132,15/10/2023,Traspaso,,,,Ok,,Individual,Seg0028,,,FALSE,FALSE,rut0022,rut0022,Cli0017,,,UF,,,,,,,13.53%,0.00%,PAT,,,,,,,,,25/10/2023,,
dfsrgsrgwgr,16/2/2026,Traspaso,,,,Ok,,Individual,Seg0006,,,FALSE,FALSE,rut0146,rut0146,Cli0102,,,UF,,,,,,,10.00%,0.00%,PAT,,,,,,,,,26/2/2026,,
Ren0012,15/10/2023,Renovación,,Renovado,,,,Individual,Seg0028,,Pol0023,FALSE,TRUE,rut0071,rut0071,Cli0050,,,UF,,,,,,,10.00%,0.00%,PAC,,,,,,Portal,,,25/10/2023,,
Ren0013,15/10/2023,Renovación,,Renovado,,,,Individual,Seg0014,,Pol0024,FALSE,TRUE,rut0074,rut0074,Cli0052,,,UF,,,,,,,23.00%,23.00%,Directa,,,,,,Portal,,,25/10/2023,,
Ren0014,15/10/2023,Renovación,,Renovado,,,,Individual,Seg0014,,Pol0025,FALSE,TRUE,rut0074,rut0074,Cli0052,,,UF,,,,,,,23.00%,23.00%,Directa,,,,,,Portal,,,25/10/2023,,
Ren0015,15/10/2023,Renovación,,Renovado,,,,Individual,Seg0014,,Pol0026,FALSE,TRUE,rut0074,rut0074,Cli0052,,,UF,,,,,,,23.00%,23.00%,Directa,,,,,,Portal,,,25/10/2023,,
Ren0016,25/10/2023,Renovación,,Renovado,,,,Individual,Seg0011,,Pol0028,FALSE,TRUE,rut0041,rut0041,Cli0032,,,UF,,,,,,,10.00%,0.00%,Directa,,,,,,Portal,,,4/11/2023,,
Pol0138,28/10/2023,Traspaso,,,,Ok,,Individual,Seg0028,,,FALSE,FALSE,rut0074,rut0074,Cli0052,,,UF,,,,,,,12.00%,0.00%,Directa,,,,,,,,,7/11/2023,,
Neg0049,30/10/2023,Negocio,Aceptado,,,,,Individual,Seg0017,Cot0049,,FALSE,TRUE,rut0007,rut0007,8a0eccf1,,,UF,,,,,,,15.00%,7.00%,Directa,,,No Aplica,,,,,,9/11/2023,,
Pol0140,1/11/2023,Traspaso,,,,Ok,,Individual,Seg0028,,,FALSE,FALSE,rut0066,rut0066,Cli0046,,,UF,,,,,,,15.00%,0.00%,Directa,,,,,,,,,11/11/2023,,
Ren0017,1/11/2023,Renovación,,Renovado,,,,Individual,Seg0028,,Pol0029,FALSE,TRUE,rut0105,rut0105,Cli0072,,,UF,,,,,,,7.00%,0.00%,PAT,,,,,,Portal,,,11/11/2023,,
Ren0018,2/11/2023,Renovación,,Renovado,,,,Individual,Seg0028,,Pol0030,FALSE,TRUE,rut0044,rut0044,Cli0034,,,UF,,,,,,,7.00%,0.00%,PAT,,,,,,Portal,,,12/11/2023,,
Ren0019,3/11/2023,Renovación,,No Renovado,,,,Individual,,,Pol0031,FALSE,TRUE,rut0076,rut0076,Cli0053,,,UF,,,,,,,,,PAT,,,,,,Portal,,,13/11/2023,,
Neg0050,6/11/2023,Negocio,Aceptado,,,,,Individual,Seg0017,Cot0050,,FALSE,TRUE,rut0116,rut0116,Cli0079,,,UF,,,,,,,15.00%,7.00%,PAC,,,Compañía,,,,,,16/11/2023,,
Ren0020,7/11/2023,Renovación,,Renovado,,,,Individual,Seg0028,,Pol0032,FALSE,TRUE,rut0016,rut0016,Cli0014,,,UF,,,,,,,7.50%,0.00%,Directa,,,,,,Portal,,,17/11/2023,,
Neg0052,14/11/2023,Negocio,Aceptado,,,,,Individual,,Cot0052,,FALSE,TRUE,rut0179,rut0179,Cli0119,,,UF,,,,,,,,,Directa,,,Autoinspección,1256410,,,,,24/11/2023,,
Neg0055,16/11/2023,Negocio,Aceptado,,,,,Individual,Seg0028,Cot0055,,FALSE,TRUE,rut0149,rut0149,Cli0103,,,UF,,,,,,,15.00%,0.00%,PAT,,,No Aplica,,,,,,26/11/2023,,
Neg0056,20/11/2023,Negocio,Aceptado,,,,,Individual,Seg0000,Cot0056,,FALSE,TRUE,rut0196,rut0196,Cli0129,,,UF,,,,,,,10.00%,10.00%,Directa,,,No Aplica,,,,,,30/11/2023,,
Neg0057,20/11/2023,Negocio,Aceptado,,,,,Individual,Seg0001,Cot0057,,FALSE,TRUE,rut0196,rut0196,Cli0129,,,UF,,,,,,,22.00%,22.00%,Directa,,,No Aplica,,,,,,30/11/2023,,
Neg0058,20/11/2023,Negocio,Aceptado,,,,,Individual,Seg0023,Cot0058,,FALSE,TRUE,rut0196,rut0196,Cli0129,,,UF,,,,,,,15.00%,0.00%,Directa,,,No Aplica,,,,,,30/11/2023,,
Neg0053,23/11/2023,Negocio,Aceptado,,,,,Individual,Seg0028,Cot0053,,FALSE,TRUE,rut0159,rut0159,Cli0111,,,UF,,,,,,,15.00%,0.00%,PAT,,,No Aplica,,,,,,3/12/2023,,
Ren0021,23/11/2023,Renovación,,Renovado,,,,Individual,Seg0028,,Pol0033,FALSE,TRUE,rut0070,rut0070,Cli0049,,,UF,,,,,,,15.00%,0.00%,PAC,,,,,,https://segurosaegis.sharepoint.com/:b:/s/SegurosAegis/EbFn5hP8k3lIvKfAfznevXYB_1BTJVujAAHRSblAFt6bBg?e=LVCr03,,,3/12/2023,,
Ren0022,24/11/2023,Renovación,,Renovado,,,,Individual,Seg0017,,Pol0034,FALSE,TRUE,rut0056,rut0056,Cli0040,,,UF,,,,,,,16.00%,16.00%,Directa,,,,,,https://segurosaegis.sharepoint.com/:b:/s/SegurosAegis/EchjKaB-HihPj4_83H7vIB4B1J20_p0sqR2dIzqlOnqSqw?e=OwsisE,,,4/12/2023,,
Pol0152,28/11/2023,Traspaso,,,,Ok,,Individual,Seg0028,,,FALSE,FALSE,rut0169,rut0169,Cli0115,,,UF,,,,,,,12.00%,0.00%,Directa,,,,,,,,,8/12/2023,,
Ren0023,28/11/2023,Renovación,,Renovado,,,,Individual,Seg0014,,Pol0035,FALSE,TRUE,rut0155,rut0155,Cli0107,,,UF,,,,,,,10.00%,0.00%,Directa,,,,,,Portal,,,8/12/2023,,
Ren0024,2/12/2023,Renovación,,Renovado,,,,Individual,Seg0028,,Pol0037,FALSE,TRUE,rut0119,rut0119,Cli0082,,,UF,,,,,,,5.00%,0.00%,Directa,,,,,,Portal,,,12/12/2023,,
Ren0025,2/12/2023,Renovación,,Renovado,,,,Individual,Seg0028,,Pol0038,FALSE,TRUE,rut0053,rut0053,Cli0040,,,UF,,,,,,,15.00%,0.00%,Directa,,,,,,https://segurosaegis.sharepoint.com/:b:/s/SegurosAegis/EXzOY1dgj8pNo7PwAKoIiEMBuEnMoJaqJbsLPHSDgPXeMQ?e=DCFi6d,,,12/12/2023,,
Neg0059,7/12/2023,Negocio,Aceptado,,,,,Individual,Seg0028,Cot0059,,FALSE,TRUE,rut0134,rut0134,Cli0098,,,UF,,,,,,,14.00%,0.00%,PAT,,,No Aplica,,,,,,17/12/2023,,
Ren0026,9/12/2023,Renovación,,Renovado,,,,Individual,Seg0028,,Pol0039,FALSE,TRUE,rut0191,rut0191,Cli0125,,,UF,,,,,,,14.00%,0.00%,PAT,,,,,,https://segurosaegis.sharepoint.com/:b:/s/SegurosAegis/EYcFx-DjTDVAsoiAoLy3yMoBZ5cgnAGrdHGnlmpxUB9iBw?e=XCv0Fi,,,19/12/2023,,
Neg0060,14/12/2023,Negocio,Aceptado,,,,,Individual,Seg0000,Cot0060,,FALSE,TRUE,rut0139,rut0139,Cli0092,,,UF,,,,,,,8.00%,8.00%,Directa,,,No Aplica,,,,,,24/12/2023,,
Neg0054,15/12/2023,Negocio,Aceptado,,,,,Individual,,Cot0054,,FALSE,TRUE,rut0048,rut0048,Cli0037,,,UF,,,,,,,,,PAT,,,Autoinspección,,,,,,25/12/2023,,
Pol0161,15/12/2023,Traspaso,,,,Ok,,Individual,Seg0014,,,FALSE,FALSE,rut0035,rut0035,Cli0028,,,UF,,,,,,,30.00%,0.00%,Directa,,,,,,,,,25/12/2023,,
Pol0162,15/12/2023,Traspaso,,,,Ok,,Individual,Seg0014,,,FALSE,FALSE,rut0035,rut0035,Cli0028,,,UF,,,,,,,30.00%,0.00%,Directa,,,,,,,,,25/12/2023,,
Pol0163,15/12/2023,Traspaso,,,,Ok,,Individual,Seg0014,,,FALSE,FALSE,rut0035,rut0035,Cli0028,,,UF,,,,,,,30.00%,0.00%,Directa,,,,,,,,,25/12/2023,,
Neg0061,20/12/2023,Negocio,Aceptado,,,,,Individual,Seg0028,Cot0061,,FALSE,TRUE,rut0009,rut0009,Cli0008,,,UF,,,,,,,15.00%,0.00%,PAT,,,Autoinspección,,,,,,30/12/2023,,
Neg0062,22/12/2023,Negocio,Aceptado,,,,,Individual,Seg0028,Cot0062,,FALSE,TRUE,rut0189,rut0189,Cli0123,,,UF,,,,,,,15.00%,0.00%,Directa,,,No Aplica,,,,,,1/1/2024,,
Ren0027,30/12/2023,Renovación,,Renovado,,,,Individual,Seg0028,,Pol0040,FALSE,TRUE,rut0120,rut0120,Cli0083,,,UF,,,,,,,7.00%,0.00%,Directa,,,,,,Portal,,,9/1/2024,,
Ren0028,2/1/2024,Renovación,,Cambio Cía,,,,Individual,Seg0028,,Pol0041,FALSE,TRUE,rut0096,rut0096,Cli0068,,,UF,,,,,,,10.00%,0.00%,Directa,,,,,,https://segurosaegis.sharepoint.com/:b:/s/SegurosAegis/EcTgaKRUnixNnSuFwINgKzMBMuteBOwVUnZO10FBdogbjA?e=2wzhNO,,,12/1/2024,,
Ren0029,5/1/2024,Renovación,,Renovado,,,,Individual,Seg0014,,Pol0042,FALSE,TRUE,rut0110,rut0110,Cli0075,,,UF,,,,,,,17.00%,17.00%,Directa,,,,,,https://segurosaegis.sharepoint.com/:x:/s/SegurosAegis/ERs6x6SWb35Mo-nc_Kh6w9cBalfmt6NqP36U8n88plFkXA?e=QpN2w4,,,15/1/2024,,
Ren0030,11/1/2024,Renovación,,Renovado,,,,Individual,Seg0028,,Pol0043,FALSE,TRUE,rut0089,rut0089,Cli0064,,,UF,,,,,,,15.00%,0.00%,Directa,,,,,,https://segurosaegis.sharepoint.com/:b:/s/SegurosAegis/EaZ4F5EphS5MnvJJUZOR9MsBybZUpIAZhjDQ_ADL42B8dA?e=oCgRWa,,,21/1/2024,,
Ren0031,11/1/2024,Renovación,,Renovado,,,,Individual,Seg0028,,Pol0044,FALSE,TRUE,rut0061,rut0061,Cli0045,,,UF,,,,,,,11.00%,0.00%,PAT,,,,,,https://segurosaegis.sharepoint.com/:x:/s/SegurosAegis/EfgIkbNyo0hAk_aPLXCrbPAB3Ny1jmisEZoKnz4anK3v-Q?e=yb5WUv,,,21/1/2024,,
Ren0032,11/1/2024,Renovación,,Renovado,,,,Individual,Seg0028,,Pol0045,FALSE,TRUE,rut0160,rut0160,Cli0111,,,UF,,,,,,,11.00%,0.00%,PAT,,,,,,https://segurosaegis.sharepoint.com/:b:/s/SegurosAegis/EdS2Vw_e_I5KvKGE6xWfpYMBSuW2XXjO9FnLp7TGJjbhQw?e=zBp7YE,,,21/1/2024,,
Ren0033,11/1/2024,Renovación,,Renovado,,,,Individual,Seg0028,,Pol0047,FALSE,TRUE,rut0160,rut0160,Cli0111,,,UF,,,,,,,15.00%,0.00%,PAT,,,,,,https://segurosaegis.sharepoint.com/:b:/s/SegurosAegis/EXW-OvLZ78JHi5RsYNY5CXYB08Izer8FvZ70T3JfXFRDVg?e=YCO8Wk,,,21/1/2024,,
Ren0034,11/1/2024,Renovación,,Renovado,,,,Individual,Seg0028,,Pol0048,FALSE,TRUE,rut0159,rut0159,Cli0111,,,UF,,,,,,,15.00%,0.00%,PAT,,,,,,https://segurosaegis.sharepoint.com/:x:/s/SegurosAegis/EfgIkbNyo0hAk_aPLXCrbPAB3Ny1jmisEZoKnz4anK3v-Q?e=yb5WUv,,,21/1/2024,,
Ren0035,11/1/2024,Renovación,,No Renovado,,,,Individual,,,Pol0049,FALSE,TRUE,rut0008,rut0008,Cli0007,,,UF,,,,,,,,,PAC,,,,,,https://segurosaegis.sharepoint.com/:b:/s/SegurosAegis/ETQaXVWNRcpLiNVkImTW6GMBgaRzcMGcNCNTVJ-njsbCRw?e=navXST,,,21/1/2024,,
Ren0036,11/1/2024,Renovación,,Renovado,,,,Individual,Seg0028,,Pol0053,FALSE,TRUE,rut0172,rut0172,Cli0116,,,UF,,,,,,,14.00%,0.00%,Directa,,,,,,https://segurosaegis.sharepoint.com/:b:/s/SegurosAegis/ETQaXVWNRcpLiNVkImTW6GMBgaRzcMGcNCNTVJ-njsbCRw?e=navXST,,,21/1/2024,,
Ren0037,11/1/2024,Renovación,,Renovado,,,,Individual,Seg0028,,Pol0056,FALSE,TRUE,rut0003,rut0003,Cli0003,,,UF,,,,,,,15.00%,0.00%,Directa,,,,,,https://segurosaegis.sharepoint.com/:b:/s/SegurosAegis/ETQaXVWNRcpLiNVkImTW6GMBgaRzcMGcNCNTVJ-njsbCRw?e=navXST,,,21/1/2024,,
Ren0038,11/1/2024,Renovación,,Renovado,,,,Individual,Seg0028,,Pol0057,FALSE,TRUE,rut0078,rut0078,Cli0056,,,UF,,,,,,,15.00%,0.00%,Directa,,,,,,https://segurosaegis.sharepoint.com/:b:/s/SegurosAegis/EZHU0EYZDTtLn01cYbJpQi8B3jZ4cCmv4tNTZefcdB4sgg?e=mNdhJp,,,21/1/2024,,
Ren0039,11/1/2024,Renovación,,Renovado,,,,Individual,Seg0028,,Pol0059,FALSE,TRUE,rut0151,rut0151,Cli0105,,,UF,,,,,,,16.00%,0.00%,PAT,,,,,,https://segurosaegis.sharepoint.com/:x:/s/SegurosAegis/EfgIkbNyo0hAk_aPLXCrbPAB3Ny1jmisEZoKnz4anK3v-Q?e=yb5WUv,,,21/1/2024,,
Ren0040,11/1/2024,Renovación,,Renovado,,,,Individual,Seg0028,,Pol0061,FALSE,TRUE,rut0060,rut0060,Cli0043,,,UF,,,,,,,15.00%,0.00%,PAT,,,,,,https://segurosaegis.sharepoint.com/:b:/s/SegurosAegis/EVIpahMLTH1JofsX9tyYyGEBaH2uK_2sn3E_rOw0eAzmkw?e=ROgfdY,,,21/1/2024,,
Ren0041,11/1/2024,Renovación,,Renovado,,,,Individual,Seg0028,,Pol0062,FALSE,TRUE,rut0198,rut0198,Cli0132,,,UF,,,,,,,12.00%,0.00%,Directa,,,,,,https://segurosaegis.sharepoint.com/:b:/s/SegurosAegis/ETQaXVWNRcpLiNVkImTW6GMBgaRzcMGcNCNTVJ-njsbCRw?e=navXST,,,21/1/2024,,
Ren0042,11/1/2024,Renovación,,No Renovado,,,,Individual,,,Pol0063,FALSE,TRUE,rut0025,rut0025,Cli0020,,,UF,,,,,,,,,PAT,,,,,,https://segurosaegis.sharepoint.com/:b:/s/SegurosAegis/ETQaXVWNRcpLiNVkImTW6GMBgaRzcMGcNCNTVJ-njsbCRw?e=navXST,,,21/1/2024,,
Ren0043,11/1/2024,Renovación,,Renovado,,,,Individual,Seg0028,,Pol0064,FALSE,TRUE,rut0146,rut0146,Cli0102,,,UF,,,,,,,14.00%,0.00%,Directa,,,,,,https://segurosaegis.sharepoint.com/:b:/s/SegurosAegis/ETQaXVWNRcpLiNVkImTW6GMBgaRzcMGcNCNTVJ-njsbCRw?e=navXST,,,21/1/2024,,
Ren0044,11/1/2024,Renovación,,No Renovado,,,,Individual,,,Pol0065,FALSE,TRUE,rut0032,rut0032,Cli0026,,,UF,,,,,,,,,Directa,,,,,,,,,21/1/2024,,
Ren0045,11/1/2024,Renovación,,No Renovado,,,,Individual,Seg0028,,Pol0068,FALSE,TRUE,rut0030,rut0030,Cli0025,,,UF,,,,,,,16.00%,0.00%,Directa,,,,,,https://segurosaegis.sharepoint.com/:x:/s/SegurosAegis/EfgIkbNyo0hAk_aPLXCrbPAB3Ny1jmisEZoKnz4anK3v-Q?e=yb5WUv,,,21/1/2024,,
Ren0046,11/1/2024,Renovación,,Renovado,,,,Individual,Seg0028,,Pol0069,FALSE,TRUE,rut0091,rut0091,Cli0064,,,UF,,,,,,,16.00%,0.00%,Directa,,,,,,https://segurosaegis.sharepoint.com/:b:/s/SegurosAegis/ETdrY6zFK8VLtNAEG_9avWIBxA96txVpisVKYE0FOCiazA?e=c0Ite0,,,21/1/2024,,
Ren0047,11/1/2024,Renovación,,Renovado,,,,Individual,Seg0028,,Pol0070,FALSE,TRUE,rut0094,rut0094,Cli0067,,,UF,,,,,,,16.00%,0.00%,PAT,,,,,,https://segurosaegis.sharepoint.com/:x:/s/SegurosAegis/EfgIkbNyo0hAk_aPLXCrbPAB3Ny1jmisEZoKnz4anK3v-Q?e=yb5WUv,,,21/1/2024,,
Ren0048,11/1/2024,Renovación,,No Renovado,,,,Individual,,,Pol0072,FALSE,TRUE,rut0136,rut0136,Cli0090,,,UF,,,,,,,,,Directa,,,,,,https://segurosaegis.sharepoint.com/:x:/s/SegurosAegis/EfgIkbNyo0hAk_aPLXCrbPAB3Ny1jmisEZoKnz4anK3v-Q?e=yb5WUv,,,21/1/2024,,
Ren0049,11/1/2024,Renovación,,Renovado,,,,Individual,Seg0028,,Pol0073,FALSE,TRUE,rut0145,rut0145,Cli0101,,,UF,,,,,,,16.00%,0.00%,Directa,,,,,,https://segurosaegis.sharepoint.com/:x:/s/SegurosAegis/EfgIkbNyo0hAk_aPLXCrbPAB3Ny1jmisEZoKnz4anK3v-Q?e=yb5WUv,,,21/1/2024,,
Ren0050,11/1/2024,Renovación,,Renovado,,,,Individual,Seg0028,,Pol0074,FALSE,TRUE,rut0143,rut0143,Cli0101,,,UF,,,,,,,16.00%,0.00%,Directa,,,,,,https://segurosaegis.sharepoint.com/:x:/s/SegurosAegis/EfgIkbNyo0hAk_aPLXCrbPAB3Ny1jmisEZoKnz4anK3v-Q?e=yb5WUv,,,21/1/2024,,
Ren0051,11/1/2024,Renovación,,Renovado,,,,Individual,Seg0028,,Pol0079,FALSE,TRUE,rut0090,rut0090,Cli0064,,,UF,,,,,,,14.50%,0.00%,Directa,,,,,,https://segurosaegis.sharepoint.com/:b:/s/SegurosAegis/EWsB3TCI229OrBPNKZBrmcEBsiEqL7c4_zJabvJ3E1DAcw?e=E4j84N,,,21/1/2024,,
Ren0052,11/1/2024,Renovación,,Renovado,,,,Individual,Seg0028,,Pol0080,FALSE,TRUE,rut0118,rut0118,Cli0081,,,UF,,,,,,,16.00%,0.00%,PAT,,,,,,https://segurosaegis.sharepoint.com/:x:/s/SegurosAegis/EfgIkbNyo0hAk_aPLXCrbPABWWOot96V4zyRItnwaHSgAw?e=P8fccL,,,21/1/2024,,
Ren0053,11/1/2024,Renovación,,Renovado,,,,Individual,Seg0028,,Pol0081,FALSE,TRUE,rut0182,rut0182,Cli0112,,,UF,,,,,,,16.00%,0.00%,Directa,,,,,,https://segurosaegis.sharepoint.com/:x:/s/SegurosAegis/EfgIkbNyo0hAk_aPLXCrbPAB3Ny1jmisEZoKnz4anK3v-Q?e=yb5WUv,,,21/1/2024,,
Ren0054,11/1/2024,Renovación,,Renovado,,,,Individual,Seg0028,,Pol0083,FALSE,TRUE,rut0079,rut0079,Cli0056,,,UF,,,,,,,16.00%,0.00%,Directa,,,,,,https://segurosaegis.sharepoint.com/:x:/s/SegurosAegis/EfgIkbNyo0hAk_aPLXCrbPAB3Ny1jmisEZoKnz4anK3v-Q?e=yb5WUv,,,21/1/2024,,
Ren0055,11/1/2024,Renovación,,Renovado,,,,Individual,Seg0028,,Pol0084,FALSE,TRUE,rut0056,rut0056,Cli0040,,,UF,,,,,,,16.00%,0.00%,Directa,,,,,,https://segurosaegis.sharepoint.com/:x:/s/SegurosAegis/EfgIkbNyo0hAk_aPLXCrbPAB3Ny1jmisEZoKnz4anK3v-Q?e=yb5WUv,,,21/1/2024,,
Ren0056,11/1/2024,Renovación,,Renovado,,,,Individual,Seg0028,,Pol0085,FALSE,TRUE,rut0128,rut0128,Cli0093,,,UF,,,,,,,16.00%,0.00%,PAC,,,,,,https://segurosaegis.sharepoint.com/:b:/s/SegurosAegis/EdVIbOw-7qlCoj1P2Lh3CucBQNbm6Uyt4awb4t9h1vumFg?e=bsjn95,,,21/1/2024,,
sthdvtr,11/1/2024,Renovación,,Cambio Cía,,,,Individual,Seg0028,,Pol0045,FALSE,TRUE,rut0160,rut0160,Cli0111,,,UF,,,,,,,15.00%,0.00%,PAT,,,,,,,,,21/1/2024,,
Neg0063,16/1/2024,Negocio,Aceptado,,,,,Individual,Seg0028,Cot0063,,FALSE,TRUE,rut0128,rut0128,Cli0093,,,UF,,,,,,,16.00%,0.00%,PAC,,,Autoinspección,,,,,,26/1/2024,,
Neg0064,22/1/2024,Negocio,Aceptado,,,,,Individual,Seg0028,Cot0064,,FALSE,TRUE,rut0013,rut0013,Cli0012,,,UF,,,,,,,14.50%,0.00%,PAC,,,Continuidad,,,,,,1/2/2024,,
Neg0065,22/1/2024,Negocio,Aceptado,,,,,Individual,Seg0028,Cot0065,,FALSE,TRUE,rut0013,rut0013,Cli0012,,,UF,,,,,,,14.50%,0.00%,PAC,,,Continuidad,,,,,,1/2/2024,,
Neg0066,24/1/2024,Negocio,Aceptado,,,,,Individual,Seg0028,Cot0066,,FALSE,TRUE,rut0064,rut0064,Cli0046,,,UF,,,,,,,14.00%,0.00%,Directa,,,No Aplica,,,,,,3/2/2024,,
Neg0067,29/1/2024,Negocio,Aceptado,,,,,Individual,Seg0014,Cot0067,,FALSE,TRUE,rut0157,rut0157,Cli0109,,,UF,,,,,,,25.00%,25.00%,Directa,,,No Aplica,,,,,,8/2/2024,,
Neg0068,31/1/2024,Negocio,Aceptado,,,,,Individual,,Cot0068,,FALSE,TRUE,rut0190,rut0190,Cli0124,,,UF,,,,,,,,,PAT,,,Autoinspección,1263746,,,,,10/2/2024,,
Neg0069,2/2/2024,Negocio,Aceptado,,,,,Individual,Seg0023,Cot0069,,FALSE,TRUE,rut0096,rut0096,Cli0068,,,UF,,,,,,,16.00%,0.00%,Directa,,,No Aplica,,,,,,12/2/2024,,
Neg0051,7/2/2024,Negocio,Aceptado,,,,,Individual,Seg0014,Cot0051,,FALSE,TRUE,rut0110,rut0110,Cli0075,,,UF,,,,,,,22.00%,10.00%,Directa,,,No Aplica,,,,,,17/2/2024,,
Neg0070,7/2/2024,Negocio,Aceptado,,,,,Individual,Seg0028,Cot0070,,FALSE,TRUE,rut0110,rut0110,Cli0075,,,UF,,,,,,,13.00%,0.00%,PAT,,,Autoinspección,740048,,,,,17/2/2024,,
Neg0071,7/2/2024,Negocio,Aceptado,,,,,Individual,Seg0028,Cot0071,,FALSE,TRUE,rut0110,rut0110,Cli0075,,,UF,,,,,,,13.00%,0.00%,PAT,,,Autoinspección,740049,,,,,17/2/2024,,
Ren0057,15/2/2024,Renovación,,Renovado,,,,Individual,Seg0028,,Pol0091,FALSE,TRUE,rut0080,rut0080,Cli0057,,,UF,,,,,,,15.00%,0.00%,Directa,,,,,,,,,25/2/2024,,
Ren0058,15/2/2024,Renovación,,Renovado,,,,Individual,Seg0028,,Pol0092,FALSE,TRUE,rut0128,rut0128,Cli0093,,,UF,,,,,,,15.00%,0.00%,PAC,,,,,,,,,25/2/2024,,
Ren0059,17/2/2024,Renovación,,Renovado,,,,Individual,Seg0014,,Pol0093,FALSE,TRUE,rut0159,rut0159,Cli0111,,,UF,,,,,,,15.00%,15.00%,PAT,,,,,,,,,27/2/2024,,
Ren0060,18/2/2024,Renovación,,Renovado,,,,Individual,Seg0014,,Pol0094,FALSE,TRUE,rut0166,rut0166,Cli0111,,,UF,,,,,,,18.00%,18.00%,PAC,,,,,,,,,28/2/2024,,
Neg0073,23/2/2024,Negocio,Aceptado,,,,,Individual,Seg0028,Cot0073,,FALSE,TRUE,rut0144,rut0144,Cli0101,,,UF,,,,,,,17.00%,0.00%,PAT,,,Autoinspección,1008900,,,,,4/3/2024,,
Neg0074,23/2/2024,Negocio,Aceptado,,,,,Individual,Seg0028,Cot0074,,FALSE,TRUE,rut0043,rut0043,Cli0033,,,UF,,,,,,,13.00%,0.00%,PAT,,,No Aplica,,,,,,4/3/2024,,
